react_id,kappmax_davidi_per_pp_per_s_ensemble_model,kappmax_davidi_per_pp_per_s_median_imputed,kappmax_KO_ALE_davidi_per_pp_per_s_ensemble_model,kappmax_KO_ALE_davidi_per_pp_per_s_median_imputed,kappmax_KO_ALE_per_pp_per_s_ensemble_model,kappmax_KO_ALE_per_pp_per_s_median_imputed,kcat_in_vitro_per_s_ensemble_model,kcat_in_vitro_per_s_median_imputed
PAPA141pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPA160,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPA160pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPA161,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPA161pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPA180,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPA180pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPA181,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPA181pp,4.75384109779405,6.2,16.9676597109052,4.2,7.23493148323725,3.2680205804032,17.4380886983041,16.616666665
PAPPT3,70,70,70,70,15.5923328735092,15.5923328735092,13.4954402162221,16.616666665
PAPSR,27.480416668548,6.2,100.558809027635,4.2,10.1249025294284,3.2680205804032,22.8081770155861,16.616666665
PAPSR2,3.34698467900279,6.2,2.40084005051582,4.2,3.16322586474722,3.2680205804032,16.5092478464578,16.616666665
PCNO,4.85458613444836,6.2,12.3580625736735,4.2,2.79406408654631,3.2680205804032,12.9054793009603,16.616666665
PCNO_b,4.66274648390333,6.2,12.2062522431945,4.2,2.71930177574448,3.2680205804032,13.455927383338,16.616666665
PDE1,9.39493386937427,6.2,6.90950541323177,4.2,3.39043850501436,3.2680205804032,18.2900570693631,16.616666665
PDE4,18.2323173564096,6.2,8.78250755353721,4.2,3.50376087038996,3.2680205804032,25.2817595498473,16.616666665
PDH,451.395998075358,6.2,147.301927177988,4.2,71.8999038314613,3.2680205804032,107.420915675334,16.616666665
PDX5PO2,2.78513172103864,6.2,3.32750574421132,4.2,1.51025881474946,3.2680205804032,7.04171645053956,16.616666665
PDX5POi,0.03,0.03,0.03,0.03,4.17667574919524,3.2680205804032,0.13,0.13
PDX5PS,0.859905632439269,6.2,1.48129909978704,4.2,0.0915140418462422,3.2680205804032,1.63816562838902,16.616666665
PDXPP,5.29731146105185,6.2,7.43237917930687,4.2,4.05582372409135,3.2680205804032,38.5860319965668,16.616666665
PEAMNOpp,6.40392608096304,6.2,20.5167543333707,4.2,2.73661203770238,3.2680205804032,7.39133964991942,16.616666665
PERD,0.02,0.02,0.02,0.02,0.0163161764696876,0.0163161764696876,3.07346721555959,16.616666665
PERD_b,0.223359338709014,6.2,0.42509131330408,4.2,0.0788930792918071,3.2680205804032,2.36382659735753,16.616666665
PETNT161pp,9.21183661379549,6.2,7.10499831048079,4.2,2.7587372659848,3.2680205804032,11.3267480019521,16.616666665
PETNT181pp,9.21183661379549,6.2,7.10499831048079,4.2,2.7587372659848,3.2680205804032,11.3267480019521,16.616666665
PFK,278,278,278,278,82.5718700845639,3.2680205804032,53,53
PFK_2,5.94447949749692,6.2,15.0049993633707,4.2,6.24447384418577,3.2680205804032,62,62
PFK_3,58,58,108.169244504748,108.169244504748,108.169244504748,108.169244504748,62,62
PFL,15.7667873970225,6.2,26.824997024954,4.2,12.6110345608035,3.2680205804032,12.8,12.8
PGAMT,5.96911641554393,6.2,7.49076096620309,4.2,3.09565923347283,3.2680205804032,7.9,7.9
PGAMT_b,4,4,4,4,2.24919272218945,2.24919272218945,7.9,7.9
PGCD,20,20,37.464286427222,37.464286427222,37.464286427222,37.464286427222,13.5,13.5
PGI,71,71,129.94468556604,129.94468556604,129.94468556604,129.94468556604,665.393058819297,16.616666665
PGI_b,56.8360684651765,6.2,105.549374987197,4.2,85.4624318386641,3.2680205804032,195.725453043151,16.616666665
PGK,11.4370755981871,6.2,16.0100104283114,4.2,19.8400176172734,3.2680205804032,1480,1480
PGK_b,42,42,114.571049242897,114.571049242897,114.571049242897,114.571049242897,52.0268697721766,16.616666665
PGL,184,184,588.747629875143,588.747629875143,588.747629875143,588.747629875143,218.288980626875,16.616666665
PGLYCP,8.84086447110989,6.2,12.8240192629504,4.2,4.45289498086388,3.2680205804032,94,94
PGM,39.2058553783362,6.2,189.368885346935,4.2,65.5660929763939,3.2680205804032,220,220
PGM_b,81.2909653919588,6.2,276.485032638806,4.2,127.719945620252,3.2680205804032,330,330
PGMT,44.349997291347,6.2,129.542321434344,4.2,34.9113753300485,3.2680205804032,0.006,0.006
PGMT_b,19.3300427776137,6.2,71.9441726515919,4.2,22.1218801741629,3.2680205804032,5.67146783673513,16.616666665
PGPP120,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP120pp,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP140,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP140pp,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP141,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP141pp,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP160,0.562083028478557,6.2,26.798450811193,4.2,2.60975676078861,3.2680205804032,35.1667739172152,16.616666665
PGPP160pp,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP161,0.171918888825265,6.2,25.527196271437,4.2,2.60342570161487,3.2680205804032,39.5046116538557,16.616666665
PGPP161pp,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP180,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP180pp,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGPP181,0.0988684846242565,6.2,3.90009990403904,4.2,1.2669941321075,3.2680205804032,52.4144203094268,16.616666665
PGPP181pp,3.8756630893989,6.2,33.3731597285484,4.2,4.25178361938322,3.2680205804032,25.7909595686403,16.616666665
PGSA120,5.95928730332624,6.2,11.3233008256728,4.2,5.36351887207415,3.2680205804032,45.6011934476892,16.616666665
PGSA140,5.95928730332624,6.2,11.3233008256728,4.2,5.36351887207415,3.2680205804032,45.6011934476892,16.616666665
PGSA141,5.95928730332624,6.2,11.3233008256728,4.2,5.36351887207415,3.2680205804032,45.6011934476892,16.616666665
PGSA160,3.61084930876262,6.2,12.6592136826489,12.6592136826489,12.6592136826489,12.6592136826489,38.9119207463429,16.616666665
PGSA161,2.95118642985612,6.2,9.84665229189934,9.84665229189934,9.84665229189934,9.84665229189934,34.8623881006935,16.616666665
PGSA180,5.95928730332624,6.2,11.3233008256728,4.2,5.36351887207415,3.2680205804032,45.6011934476892,16.616666665
PGSA181,2.85861175717219,6.2,5.07458857570637,5.07458857570637,5.07458857570637,5.07458857570637,22.214459076563,16.616666665
PHDA,5.6713483378038,6.2,9.32220683804572,4.2,4.50168138581389,3.2680205804032,15.0194937664026,16.616666665
PHETA1,16.662052075625,6.2,9.05553677971361,4.2,4.26968832562401,3.2680205804032,180,180
PHETA1_b,12.1448517831771,6.2,20.3139791833709,4.2,11.5965589399559,3.2680205804032,15.5413183411403,16.616666665
PHETRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032,9.6826772864178,16.616666665
PHYTSpp,9.17877340732944,6.2,11.7171019105839,4.2,12.8032005290623,3.2680205804032,6931,6931
PLIPA1A120pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA1A140pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA1A141pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA1A160pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA1A161pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1A180pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA1A181pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1E120pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1E140pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1E141pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1E160pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA1E161pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1E180pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA1E181pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1G120pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1G140pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1G141pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1G160pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1G161pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1G180pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA1G181pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2A120pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA2A140pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA2A141pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA2A160pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA2A161pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2A180pp,2.93105976751844,6.2,19.2183185651919,4.2,3.46247456729682,3.2680205804032,7.38285446071292,16.616666665
PLIPA2A181pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2E120pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2E140pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2E141pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2E160pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2E161pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2E180pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2E181pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2G120pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2G140pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2G141pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2G160pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2G161pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PLIPA2G180pp,2.91761444840193,6.2,9.94912056286888,4.2,2.12745299775525,3.2680205804032,6.81863855062221,16.616666665
PLIPA2G181pp,2.95427446677959,6.2,10.7537996694691,4.2,2.51408354563248,3.2680205804032,7.84826765607141,16.616666665
PMANM,6.50085609136337,6.2,8.4755108185456,4.2,2.99576793944636,3.2680205804032,10.9567426535869,16.616666665
PMANM_b,6.50085609136337,6.2,8.4755108185456,4.2,2.99576793944636,3.2680205804032,10.9567426535869,16.616666665
PMDPHT,0.123604117276245,6.2,0.215400054772666,4.2,0.188858571684142,3.2680205804032,98.4936068275226,16.616666665
PMEACPE,0.004,0.004,0.004,0.004,0.00275638285597639,0.00275638285597639,31.2448083739949,16.616666665
PMPK,0.5,0.5,0.5,0.5,0.0389702708872282,0.0389702708872282,0.07,0.07
PNSPA,3.63292441692183,6.2,7.97889534947856,4.2,4.83170739097685,3.2680205804032,18.2380504696458,16.616666665
PNTK,0.27,0.27,0.27,0.27,0.227027413894348,0.227027413894348,1.14,1.14
POAACR,5.01595805211846,6.2,9.04301914105289,4.2,2.99223156406647,3.2680205804032,31.7981879409419,16.616666665
POR5,6.34765681617641,6.2,6.40152230045654,4.2,3.98000551129908,3.2680205804032,10.587272181651,16.616666665
POR5_b,12.9584801113929,6.2,9.23305898355569,4.2,6.19721228893943,3.2680205804032,35.6209974207841,16.616666665
POX,6.61368631182783,6.2,6.12785683575419,4.2,2.40991986301001,3.2680205804032,13.9392918152124,16.616666665
PPA,26.942276989941,6.2,68.9189154272571,4.2,28.4366570900938,3.2680205804032,390,390
PPA2,2.7791698867066,6.2,3.32901422177842,4.2,1.56979597015801,3.2680205804032,389,389
PPAKr,2.81066591624615,6.2,4.30144019884974,4.2,1.543175185885,3.2680205804032,6.92679388366085,16.616666665
PPAKr_b,6.04036714594346,6.2,8.68568584351256,4.2,4.07854758728776,3.2680205804032,13.9651808835436,16.616666665
PPBNGS,0.24,0.24,0.24,0.24,0.158582702786516,0.158582702786516,5.92543583127973,16.616666665
PPC,46,46,46,46,61.3139604630342,3.2680205804032,150,150
PPCDC,0.15,0.15,0.15,0.15,0.0739545554229652,0.0739545554229652,0.833,0.833
PPCK,34.7066924117102,6.2,60.7437517420101,4.2,35.587293063962,3.2680205804032,26,26
PPCSCT,13.5315931673715,6.2,13.3447540146703,4.2,18.7604218080033,3.2680205804032,433.260603067885,16.616666665
PPDOy,4.7929324733387,6.2,11.0650875369486,4.2,2.81060720729812,3.2680205804032,11.1690261276662,16.616666665
PPGPPDP,14.6524921765436,6.2,8.6990148311021,4.2,3.52407324287051,3.2680205804032,51.7995523721349,16.616666665
PPK,6.76391647318773,6.2,6.23665409241565,4.2,2.66598938772816,3.2680205804032,6.46678224461331,16.616666665
PPK2,6.76391647318773,6.2,6.23665409241565,4.2,2.66598938772816,3.2680205804032,6.46678224461331,16.616666665
PPK2r,5.76004245617027,6.2,12.8197036018068,4.2,7.09851164466014,3.2680205804032,17.3527147693737,16.616666665
PPK2r_b,6.73794485710898,6.2,0.0330976153708453,0.0330976153708453,0.0330976153708453,0.0330976153708453,15.5710687981702,16.616666665
PPKr,5.76004245617027,6.2,12.8197036018068,4.2,7.09851164466014,3.2680205804032,17.3527147693737,16.616666665
PPKr_b,6.73794485710898,6.2,368.156156872851,368.156156872851,368.156156872851,368.156156872851,15.5710687981702,16.616666665
PPM,4.6922152258249,6.2,5.33350755901341,4.2,2.86429002093364,3.2680205804032,13.0479654693771,16.616666665
PPM2,4.39739205471302,6.2,6.46472426311112,4.2,2.31458967332756,3.2680205804032,9.62521737018731,16.616666665
PPM2_b,6.15273291640601,6.2,8.87295574194234,4.2,2.70961300962298,3.2680205804032,11.9691333616905,16.616666665
PPM_b,27.1351258768603,6.2,44.3275828780912,4.2,16.1021120983804,3.2680205804032,68.7696444937564,16.616666665
PPNCL2,0.15,0.15,0.15,0.15,0.0739545554229652,0.0739545554229652,2.71862262082927,16.616666665
PPND,22,22,22,22,19.9767127958197,19.9767127958197,0.45,0.45
PPNDH,12,12,17.8653110991477,17.8653110991477,17.8653110991477,17.8653110991477,1890,1890
PPPGO,2.79956870958495,6.2,3.32633594496724,4.2,1.50802251578602,3.2680205804032,6.57488120330592,16.616666665
PPPGO3,0.12,0.12,0.184466497531518,0.184466497531518,0.184466497531518,0.184466497531518,6.58662383869144,16.616666665
PPPNDO,11.1992579651106,6.2,8.48131124326115,4.2,2.76683089180767,3.2680205804032,9.31532019007808,16.616666665
PPS,324.623250605239,6.2,195.856878553668,4.2,41.2332643931583,3.2680205804032,60.3944056866493,16.616666665
PPTHpp,5.0757090538214,6.2,19.440284535597,4.2,4.95018515155812,3.2680205804032,11.0267511014797,16.616666665
PRAGSr,20,20,20,20,13.6898473497048,13.6898473497048,10.5120995570377,16.616666665
PRAGSr_b,8.20862474774016,6.2,51.1837096140852,4.2,4.62882362857386,3.2680205804032,10.8731204092566,16.616666665
PRAIi,5,5,5,5,3.3782204712377,3.3782204712377,32,32
PRAIS,10,10,14.5830301099742,14.5830301099742,14.5830301099742,14.5830301099742,15.6693523361606,16.616666665
PRAMPC,22,22,22,22,9.31903097116646,9.31903097116646,98.4705701576329,16.616666665
PRASCSi,3.5,3.5,5.51462248092798,5.51462248092798,5.51462248092798,5.51462248092798,12.9349637741959,16.616666665
PRATPP,22,22,22,22,9.31903097116646,9.31903097116646,98.4705701576329,16.616666665
PRCPD,5.49570743507593,6.2,10.6920882280843,4.2,8.58903257039128,3.2680205804032,19.7794634218427,16.616666665
PRFGS,14,14,14,14,10.2302193425557,10.2302193425557,7.16119730296015,16.616666665
PRMICI,10,10,13.4800577512757,13.4800577512757,13.4800577512757,13.4800577512757,10.6630483486883,16.616666665
PRMICI_b,8.17359415843905,6.2,8.78925762287418,4.2,3.6765234108211,3.2680205804032,9.29577045112767,16.616666665
PROD2,6.1347028711115,6.2,0.169010959151894,0.169010959151894,0.169010959151894,0.169010959151894,10.1510389404586,16.616666665
PROD3,22.5059582249871,6.2,6.90934583794074,4.2,2.56229160179034,3.2680205804032,16.1036129070218,16.616666665
PROTRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032,81,81
PRPPS,8,8,17.0332729614286,17.0332729614286,17.0332729614286,17.0332729614286,21.9110709472546,16.616666665
PRPPS_b,6.49775387442883,6.2,36.947400853666,4.2,16.7752872836879,3.2680205804032,37.829321440533,16.616666665
PSCVT,21,21,21,21,8.65994864208381,8.65994864208381,56.6,56.6
PSCVT_b,5.02530395485806,6.2,10.0068223306195,4.2,3.52097503874276,3.2680205804032,8.61940796412077,16.616666665
PSD120,5.05719205879963,6.2,5.74534530970532,4.2,3.0611421438545,3.2680205804032,8.05219203274939,16.616666665
PSD140,5.05719205879963,6.2,5.74534530970532,4.2,3.0611421438545,3.2680205804032,8.05219203274939,16.616666665
PSD141,5.05719205879963,6.2,5.74534530970532,4.2,3.0611421438545,3.2680205804032,8.05219203274939,16.616666665
PSD160,6.7,6.7,6.7,6.7,5.49719192063871,5.49719192063871,10.0522183032139,16.616666665
PSD161,7.9,7.9,7.9,7.9,4.27562140795245,4.27562140795245,9.30117527992181,16.616666665
PSD180,5.05719205879963,6.2,5.74534530970532,4.2,3.0611421438545,3.2680205804032,8.05219203274939,16.616666665
PSD181,3.64041375588353,6.2,2.20365653517859,2.20365653517859,2.20365653517859,2.20365653517859,8.13059677403203,16.616666665
PSERT,8.3,8.3,37.4134199559911,37.4134199559911,37.4134199559911,37.4134199559911,1.75,1.75
PSP_L,1481,1481,2693.14210994718,2693.14210994718,2693.14210994718,2693.14210994718,66,66
PSP_Lpp,4.580618224383,6.2,21.0017209929976,4.2,4.2264364797883,3.2680205804032,1.43,1.43
PSSA120,6.45066929267905,6.2,11.1279549747511,4.2,2.76551790786737,3.2680205804032,10.8920218422621,16.616666665
PSSA140,6.45066929267905,6.2,11.1279549747511,4.2,2.76551790786737,3.2680205804032,10.8920218422621,16.616666665
PSSA141,6.45066929267905,6.2,11.1279549747511,4.2,2.76551790786737,3.2680205804032,10.8920218422621,16.616666665
PSSA160,15,15,15,15,3.7019744183286,3.7019744183286,11.94763941451,16.616666665
PSSA161,18,18,18,18,2.87933206489596,2.87933206489596,11.2792719321456,16.616666665
PSSA180,6.45066929267905,6.2,11.1279549747511,4.2,2.76551790786737,3.2680205804032,10.8920218422621,16.616666665
PSSA181,4.77683310262659,6.2,1.48400860358283,1.48400860358283,1.48400860358283,1.48400860358283,10.7988839057951,16.616666665
PSURIK,4.9569337205078,6.2,7.8456224702159,4.2,3.35698335756106,3.2680205804032,12.4323753737475,16.616666665
PTA2,2.97315974947635,6.2,3.33574484275822,4.2,1.52422096377459,3.2680205804032,5.40205982306676,16.616666665
PTAr,136.851559597739,6.2,325.69661009454,4.2,46.4459265343548,3.2680205804032,227.6,227.6
PTAr_b,84.3122939293957,6.2,165.651619616071,4.2,27.5564088075945,3.2680205804032,29.6,29.6
PTHRpp,4.580618224383,6.2,21.0017209929976,4.2,4.2264364797883,3.2680205804032,8.62974574547115,16.616666665
PTPATi,0.55,0.55,1.28656250077213,1.28656250077213,1.28656250077213,1.28656250077213,12.3,12.3
PTRCTA,10.0515682578458,6.2,8.49287900299281,4.2,3.89952247756293,3.2680205804032,12.9208965862441,16.616666665
PUACGAMS,6.77469771024193,6.2,6.85147503011835,4.2,2.66486843411038,3.2680205804032,21.8749777366241,16.616666665
PUACGAMS_b,7.60021802945958,6.2,11.1805285354586,4.2,3.22014699968824,3.2680205804032,16.8042534319673,16.616666665
PUNP1,3.06878102610564,6.2,3.58216518716408,4.2,2.62465799503459,3.2680205804032,3.3,3.3
PUNP1_b,0.01,0.01,0.01,0.01,1.78640349238727,3.2680205804032,3.3,3.3
PUNP2,0.0561773200549599,6.2,0.161613505067713,4.2,0.927556161887704,3.2680205804032,2.01,2.01
PUNP2_b,3.06878102610564,6.2,3.58216518716408,4.2,2.62465799503459,3.2680205804032,2.01,2.01
PUNP3,3.2192774191378,6.2,3.61218245230292,4.2,2.62878681788429,3.2680205804032,2.01,2.01
PUNP3_b,0.940053329568021,6.2,0.797018233205693,4.2,2.39022415173165,3.2680205804032,2.01,2.01
PUNP4,0.940053329568021,6.2,0.797018233205693,4.2,2.39022415173165,3.2680205804032,2.01,2.01
PUNP4_b,3.2192774191378,6.2,3.61218245230292,4.2,2.62878681788429,3.2680205804032,2.01,2.01
PUNP5,3.2192774191378,6.2,3.61218245230292,4.2,2.62878681788429,3.2680205804032,4,4
PUNP5_b,3.2192774191378,6.2,3.61218245230292,4.2,2.62878681788429,3.2680205804032,4,4
PUNP6,3.2192774191378,6.2,3.61218245230292,4.2,2.62878681788429,3.2680205804032,2.01,2.01
PUNP6_b,3.2192774191378,6.2,3.61218245230292,4.2,2.62878681788429,3.2680205804032,2.01,2.01
PUNP7,5.32406938972617,6.2,18.5922898085779,4.2,3.96116820506155,3.2680205804032,2.01,2.01
PUNP7_b,5.32406938972617,6.2,18.5922898085779,4.2,3.96116820506155,3.2680205804032,2.01,2.01
PYAM5PO,2.80092922182185,6.2,3.3809994505017,4.2,4.17667574919524,3.2680205804032,6.45795390225302,16.616666665
PYDAMK,4.72453739336982,6.2,7.9498660634001,4.2,3.41250868136745,3.2680205804032,13.0639575542024,16.616666665
PYDXK,4.77988655595086,6.2,7.88288000368347,4.2,3.42399570379043,3.2680205804032,13.0437860436606,16.616666665
PYDXNK,4.72453739336982,6.2,7.9498660634001,4.2,3.41250868136745,3.2680205804032,13.0639575542024,16.616666665
PYDXPP,6.42055843497994,6.2,7.39349607059153,4.2,3.37472240637634,3.2680205804032,23.8937551686251,16.616666665
PYK,98.3027413726727,6.2,117.269621287688,4.2,60.9955643127855,3.2680205804032,123,123
PYK2,2.7596792689889,6.2,3.28280292496259,4.2,1.48396900846171,3.2680205804032,5.00783211395132,16.616666665
PYK3,2.75931108734661,6.2,3.28314382507536,4.2,1.48430903475973,3.2680205804032,5.01203110362242,16.616666665
PYK4,2.75967209152649,6.2,3.28279311621632,4.2,1.48396001179512,3.2680205804032,5.00772313438647,16.616666665
PYK6,2.75966822680394,6.2,3.28311771871243,4.2,1.48409086887555,3.2680205804032,5.00766418197679,16.616666665
PYNP2r,3.00540132780578,6.2,5.33664385022243,4.2,6.93189487267794,3.2680205804032,6.13782861944651,16.616666665
PYNP2r_b,4.45037342631554,6.2,5.76393685859313,4.2,3.13608449001715,3.2680205804032,8.40572143111932,16.616666665
PYROX,7.61278191954079,6.2,7.40701886614873,4.2,2.79137999059553,3.2680205804032,6.37911211832001,16.616666665
QMO2,2.75937301454811,6.2,3.28379953890912,4.2,1.48388884114473,3.2680205804032,4.98368888426933,16.616666665
QMO3,2.81420046780148,6.2,3.67344216144375,4.2,1.89680844890672,3.2680205804032,12.7866295825866,16.616666665
QUINDH,4.7303890370325,6.2,5.28947600988182,4.2,3.09573069620221,3.2680205804032,17.4300748071674,16.616666665
QUINDHyi,4.852738650452,6.2,8.31138565047014,4.2,4.07074360132931,3.2680205804032,10.7919117016428,16.616666665
QULNS,0.46,0.46,0.724280662050357,0.724280662050357,0.724280662050357,0.724280662050357,15.2748830300814,16.616666665
R15BPK,12.5171987092898,6.2,24.2199993725483,4.2,12.7259636686996,3.2680205804032,45.1378814263861,16.616666665
R1PK,12.538277846277,6.2,22.4148082256332,4.2,12.5646361862206,3.2680205804032,14.2825925984667,16.616666665
R5PP,5.58952979675807,6.2,7.6212375081202,4.2,3.40954423603449,3.2680205804032,4.9,4.9
R5PPpp,4.580618224383,6.2,21.0017209929976,4.2,4.2264364797883,3.2680205804032,4.9,4.9
RBFK,0.09,0.09,0.09,0.09,0.0863178439815243,0.0863178439815243,6.4468772122348,16.616666665
RBFSa,0.01,0.01,0.0737204848470377,0.0737204848470377,0.0737204848470377,0.0737204848470377,3.96563966610773,16.616666665
RBFSb,0.03,0.03,0.03,0.03,0.024041756242956,0.024041756242956,1.16660125934399,16.616666665
RBK,9.30500537247036,6.2,7.04937702292617,4.2,2.89024628988296,3.2680205804032,23.7955792431979,16.616666665
RBK_L1,6.22470432861681,6.2,7.72949835479362,4.2,2.77415887428853,3.2680205804032,0.84,0.84
RBP4E,4.44287063399996,6.2,5.38004036809284,4.2,2.86976148774598,3.2680205804032,0.855,0.855
RBP4E_b,4.69504529471436,6.2,6.37643326100858,4.2,3.03208509820753,3.2680205804032,9.48465012390115,16.616666665
